# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
мечет	21	264	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
реслинг	21	264	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
везла	21	263	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
весишь	21	263	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
извинишь	21	262	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
докатились	21	261	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
проносится	21	261	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
увязли	21	261	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бантик	21	260	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
бестактно	21	260	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
летучую	21	260	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
тонешь	21	260	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
загружу	21	257	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зададут	21	257	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
откладываю	21	257	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вешалки	21	256	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
поднимаете	21	256	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
шницель	21	256	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
ряущ	21	255	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
мопеде	21	253	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
построй	21	253	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
двигаетесь	21	252	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
исправьте	21	252	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
промолчала	21	251	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нервничайте	21	250	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
располагаю	21	250	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гламурная	21	249	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
застанет	21	249	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поворачиваешь	21	249	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расстраиваешься	21	249	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выдавай	21	248	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пудрить	21	248	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
резервацию	21	248	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
тампонов	21	248	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
разобьётся	21	247	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
наполню	21	246	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
напортачили	21	246	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
ополчились	21	246	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
повзрослели	21	246	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хреновину	21	246	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
икота	21	245	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
люксе	21	245	0	OpenSubtitles	risk-accepted:no-grant	0.18	yes				
пощадит	21	245	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мокрыми	21	244	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
олтер	21	244	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
поладите	21	244	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
укуси	21	244	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
дождетесь	21	243	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
личиком	21	243	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
расхотелось	21	243	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хило	21	243	0	OpenSubtitles	risk-accepted:no-grant	0.41	yes				
нарисуйте	21	242	24	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вонзить	21	241	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
заткнули	21	241	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
моргать	21	241	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
пристаёт	21	241	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ранов	21	241	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes				
испытаю	21	240	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
укоротить	21	240	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шевелите	21	240	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
яслях	21	240	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
девчачий	21	239	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
копайте	21	239	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
разозлятся	21	239	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
практикую	21	238	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рехнулись	21	238	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сваливает	21	237	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сунули	21	237	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
братством	21	236	0	OpenSubtitles	risk-accepted:no-grant	0.37	yes				
мхйрн	21	236	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes				
навожу	21	236	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тетушку	21	235	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
анчоусы	21	234	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
бесподобна	21	234	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
оденешься	21	234	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пята	21	234	27	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
рожаю	21	234	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
марсианин	21	233	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.27	yes				
побрил	21	233	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
помолвкой	21	233	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
прокачу	21	233	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
резак	21	233	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.11	yes				
заезжала	21	232	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
зажило	21	232	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
интерны	21	232	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
раздумывал	21	232	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сомнительная	21	232	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
станцуй	21	232	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
старовата	21	232	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отвернитесь	21	231	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
разверните	21	231	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
удивиться	21	231	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зав	21	230	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes				
необъяснимо	21	230	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
покормил	21	230	49	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
завладеет	21	229	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
кокаине	21	229	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
луковые	21	229	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
неблагодарной	21	229	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обнаглел	21	229	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отвлекал	21	229	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
соблазнения	21	229	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
произнесите	21	228	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
швейцара	21	228	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
официантке	21	227	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
балуюсь	21	226	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отсосу	21	226	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
приберегу	21	226	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
съездите	21	226	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
трупам	21	226	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
шизик	21	226	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
нагоняет	21	225	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
напоролся	21	225	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
попадешься	21	225	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
пощадили	21	225	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
козий	21	224	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
ксерокс	21	224	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
нанимала	21	224	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
незнакомом	21	224	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разорены	21	224	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сообразила	21	224	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мамки	21	223	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
мудозвон	21	223	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
наплел	21	223	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
отговорила	21	223	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
падших	21	223	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.14	yes				
папках	21	223	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
балом	21	222	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
милому	21	222	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
придворная	21	222	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
сводим	21	222	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сметь	21	222	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сразила	21	222	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
запирали	21	221	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кофточку	21	221	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
почистим	21	221	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
пощекотать	21	221	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проберемся	21	221	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ака	21	220	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.25	yes				
англичанином	21	220	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
варила	21	220	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
заглохла	21	220	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
педрила	21	220	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
утрясти	21	220	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дыша	21	219	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
измотана	21	219	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
распирает	21	219	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сгорим	21	219	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
спихнуть	21	219	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
бирки	21	218	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
винца	21	218	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
включённым	21	218	58	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
жалует	21	218	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
массажистка	21	218	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
кинем	21	217	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отзову	21	217	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
помолчим	21	217	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
потащили	21	217	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
приготовлена	21	217	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
закричишь	21	216	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
нехорошая	21	216	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
переделала	21	216	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поминок	21	216	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
преступницу	21	216	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
проявлю	21	216	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
туфлей	21	216	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чемоданах	21	216	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
виноградный	21	215	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
винтажный	21	215	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
гомиков	21	215	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
десерту	21	215	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
карата	21	215	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
лизал	21	215	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мсьё	21	215	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
нелёгкая	21	215	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
опустеет	21	215	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
проживаете	21	215	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
растоптал	21	215	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
старее	21	215	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
взвалить	21	214	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
наговорить	21	214	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
слабовато	21	214	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
щипать	21	214	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выдвинет	21	213	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
высасывают	21	213	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дуче	21	213	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes				
заблудших	21	213	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
напрячь	21	213	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рушишь	21	213	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обнадеживает	21	212	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пробьёт	21	212	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пропускай	21	212	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
тыяа	21	212	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
уснёшь	21	212	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
шатре	21	212	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
бухлом	21	211	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
заправил	21	211	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
преуспеет	21	211	29	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
смотрины	21	211	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
шпильках	21	211	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вырубите	21	210	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
замани	21	210	0	OpenSubtitles	risk-accepted:no-grant	0.73	yes				
колеблясь	21	210	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
лепёшку	21	210	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неловким	21	210	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
обзванивать	21	210	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
разложу	21	210	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
блеснуть	21	209	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
деревце	21	209	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
здаров	21	209	0	OpenSubtitles	risk-accepted:no-grant	0.17	yes				
парковочный	21	209	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
послана	21	209	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
пошлость	21	209	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
стетоскоп	21	209	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
супружеский	21	209	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
вдохнула	21	208	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
высосал	21	208	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нажить	21	208	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
настоятельница	21	208	0	OpenSubtitles	risk-accepted:no-grant	0.23	yes				
поворачиваюсь	21	208	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
покроем	21	208	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прибавьте	21	208	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
халява	21	208	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.16	yes				
воровкой	21	207	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
грустил	21	207	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дохнут	21	207	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
колесница	21	207	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.12	yes				
неотразима	21	207	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
несчастьем	21	207	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
попользоваться	21	207	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
реальнее	21	207	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
пещерные	21	206	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пленницей	21	206	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
подкатывать	21	206	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
уделаю	21	206	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
цени	21	206	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
ый	21	206	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes				
зеки	21	205	0	OpenSubtitles	risk-accepted:no-grant	0.50	yes				
одержимой	21	205	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
писюн	21	205	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
подцепили	21	205	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прислушается	21	205	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
развратная	21	205	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
крутейший	21	204	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
молоденькие	21	204	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нездоровое	21	204	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
посоветуюсь	21	204	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
психотерапию	21	204	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
утащила	21	204	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
червячка	21	204	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
выводишь	21	203	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дэп	21	203	0	OpenSubtitles	risk-accepted:no-grant	0.13	yes				
засиделись	21	203	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
лишаешь	21	203	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
опущены	21	203	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
прочтут	21	203	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разочароваться	21	203	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спадёт	21	203	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эротично	21	203	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
баклан	21	202	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
затеять	21	202	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ниткой	21	202	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пепельницы	21	202	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
подловила	21	202	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
потеряешься	21	202	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прикрас	21	202	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
спутала	21	202	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
холодильнику	21	202	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
