# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
оныткандыр	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
онытмассың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
онытырмын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
остазын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
очкынлы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.67	no				
очратканда	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очраштыгызмы	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очрашуың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
очышына	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ошамаганын	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ошатасың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
папайя	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
патфайндер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
пейзажы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пешерермен	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пианистка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
планыгыз	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
проблемаларыңны	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пунш	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
пычакларны	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пәрдәләрне	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
радары	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ричардка	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
рәхәтме	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сагынасыз	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сайладыгызмы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сакалыңны	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
салдан	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
салдыр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
салкынмы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
санакларны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сандал	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
санжей	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сатасыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
секундың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
серемне	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сиздеңме	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сихерләргә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сихерчелек	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сияргә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сказал	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
скафандр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.50	no				
скраффи	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
снитчны	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сойерның	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сонар	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сорадыгызмы	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сорыйсыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
суалчаннарга	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сугасың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сузма	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
суктым	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сулыймы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сунарчысы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
супермаркетка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сызгырды	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сыйланыгыз	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сыртлы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сүзләреңчә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сүндермә	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.25	no				
сәгатегез	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйкемлем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөйләвеңне	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләдемме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөйләшкәнеңне	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшләрдә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшмәделәр	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләшүеңне	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөймәс	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
табтым	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.33	no				
тавышлану	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
тайянг	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
тапканнарын	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тапмадың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тартасыңмы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тартмам	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тартуым	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тартынмагыз	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тартышы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
таянма	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
теккәндә	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
теләвеңә	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
теләмисеңдер	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тессеракт	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тиделәр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тизәккә	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тили	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
торуымны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тотынма	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тролльне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
трон	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
туганыңны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туегыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туктадыгыз	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туктадымы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туктарбыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
туктармын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
туктатмасаң	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туктаттыгыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
туктыйчак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тулгаклар	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тыкшынма	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тынычланабыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тырышканын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тырышмаска	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тычканнарны	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тыңламагыз	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тыңлармын	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тәмамламадык	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
төрегез	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
төшерерсең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
төшмә	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уилер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
уйларсыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлыйммы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйныйсызмы	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
укытучымы	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
укыячакмын	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
улыммы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
уолтер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
усрак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
утырдыгыз	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
утырттың	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
учагым	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уянасың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уяндымы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уяндыңмы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
уяттым	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
фазалауны	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
файлларын	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
феннек	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
флинт	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
флирт	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
фрайны	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
фудзи	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
фюзеляж	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
харитадан	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хатам	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хатамны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хатаң	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хатыныгызга	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ходайларга	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.50	no				
хыяллан	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
хәтерләтәсең	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чакырасың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чао	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чарам	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чемоданымны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чиплары	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чирләдем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
читлекне	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чукымас	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чум	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чыгарырсың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чыгуымны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чыгышың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чыкмыйсың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чынаяктан	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чыпчыкка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чәнечкеләре	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шалтыратмагыз	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шалтыратырсың	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шарлавыгы	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шартламас	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шартлатабыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шашу	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шаяртмыйм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шаяртуны	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
швабра	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шерлок	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
шыңшына	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
шәмне	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ыргытыгыз	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ышаначак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эзлик	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эзләгәнен	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эзләгәнеңне	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эзләдең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эзләмим	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эйри	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
элдем	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
электромагнитизм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эләгәчәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эләккәнеңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эсперантоны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.50	no				
этәбез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эчемдә	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эчтеңме	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшличәкбез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эшличәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эшләмәдегез	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләмәячәкбез	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләячәгемне	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләячәксеңме	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
югаласың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
югалтмадың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
югалтмам	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
юджин	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
юлбарысны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
юын	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
юююк	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ябалактан	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ябаргамы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ябыкты	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ягың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
язасызмы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
язылмадым	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яклаусыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ялганлыйсыз	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ялганлыйсың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ялгышсаң	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яндырдым	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
япмаган	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яптың	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яралымы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ярам	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яратмыйсыз	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яраттың	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яхшыракны	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яшердек	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яшерәсез	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җайладым	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җаный	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җибәрәсез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җилкәңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җимерелгәнче	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җитдиме	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җитәчәкме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җиңсәң	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җиңу	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җыенмадым	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җылыханә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үзгәрмәдеме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үзгәрттең	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үзәннәреңә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үкенәчәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлдегез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлегез	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үлемеңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлемкылычы	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
үлчәнешендә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлчәнешенә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлүдән	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үпкән	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үптем	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үптең	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үстең	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтерербез	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтерәчәкбез	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтерәчәксез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үткәрсәм	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үткәрәсем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
һайван	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
һмм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
әйләндер	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
әйтергәме	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйткәнең	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйтүемә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әрәмтамаклар	0	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әтәчнең	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әфсеннәр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
өйрәндегез	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өлгерермен	0	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өметсезләнмәгез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
өрәкле	0	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
аааа	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
автомобилем	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
авырлыгым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
авырлыгымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
авыртадыр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
агулаган	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
агулады	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
агыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
адресымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
аер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
айбалта	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
акылыгызны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
акылымны	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
акырырга	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
