# Разговорная частота слов, измеренная миссией tt-dict-accept одним проходом по корпусам.
# Одна строка — слово и число его вхождений в обучающей части разговорных корпусов ПОСЛЕ
# фильтрации (`research/corpus/filters.py`). Ровно эта величина стоит в колонке `train_freq`
# очереди приёмки; здесь она есть и для слов, которых в очереди нет, — для тех, что уже стоят
# в поставляемом словаре.
#
# Зачем этот файл коммитится. Досье разделяет два вопроса: СОСТАВ словаря режется вторым
# независимым источником, ЧАСТОТЫ берутся из всего корпуса целиком, включая OpenSubtitles.
# Значит разговорную частоту надо прибавить и поставляемым словам тоже, иначе шкалы
# расходятся: у новичка частота из 482 млн токенов субтитров, у старожила — из письменного
# Leipzig. Первая сборка этой миссии так и ошиблась, и на префиксе «пап» тройка стала
# `папочка|папин|папочку`. Без этого файла пересборка требовала бы 1,5 ГБ корпуса на диске.
#
# Строк только для слов, которые могут оказаться в ассете: поставляемый словарь плюс очередь.
# Слова с нулевой разговорной частотой пропущены.
# Источник: Tatoeba-v2026-07-08.tt.txt.gz OpenSubtitles-v2024.tt.txt.gz
# Базовый ассет: 2d98ed359aa11261a5042a13c5ca9459c6e365c6ab4bf0563d0e3604a7485cae
# Пересоздаётся: python3 research/corpus/measure_accept.py <tag> out/shipped-1.8.4 <корпуса>
word	conv_freq
сикерә	9
сикерәсең	6
сиксән	15
сильвия	10
символы	12
симез	22
симерсә	6
симерә	5
симптомнар	6
симптомнары	4
симпутрон	3
симуляция	12
симуляциядә	4
симуляцияләнгән	5
симуляцияне	3
син	10337
синбад	3
сингапурга	3
сингх	3
синдзюку	3
синди	10
синдромы	3
синдә	137
синдәме	8
сине	2086
синеке	93
синекеме	7
синекен	5
синекеннән	5
синекенә	5
синең	3157
синеңчә	135
синме	24
синнән	289
синоптиклар	4
синсез	18
сипкеллем	25
сирена	7
сиреналар	3
сирәк	93
система	41
системага	3
системада	4
системалар	3
системалары	4
системалы	6
системаны	11
системаның	7
системасы	46
системасын	11
системасына	5
системасында	6
системасындагы	4
системасыннан	3
сити	5
ситига	3
ситикокуяма	3
сихер	11
сихерле	3
сихерли	3
сихерләр	3
сихерләргә	4
сихерләү	5
сихерләүне	5
сихерче	10
сихерчелек	4
сихерчеләр	6
сишәмбе	14
сия	3
сияргә	4
сиңа	2804
сиңамы	3
сказал	4
скафандр	4
скафандрда	6
скипетр	5
скипетрны	6
складта	4
скотч	12
скраффи	4
скрипкада	5
скурдж	3
слизеринга	3
словак	4
сменада	4
смизмар	3
смс	4
снитчны	4
совет	15
советы	3
согы	6
сойердан	4
сойерның	4
сок	5
соклана	5
сокланам	9
сокландыра	7
сокландыргыч	8
сокландырды	3
соклану	5
сокланып	6
солдат	12
солдатлар	9
соломон	3
солтан	8
солтаны	4
солы	13
солых	3
сонар	4
сора	60
соравы	8
соравыгызга	3
соравым	15
соравыма	6
соравын	4
соравына	9
соравың	3
соравыңны	3
сораган	40
сораганга	5
сораганда	5
сораганнарның	3
сораганны	19
сораганын	3
сораганың	3
сорагач	11
сорагыз	30
сорады	93
сорадыгыз	8
сорадыгызмы	4
сорадылар	14
сорадым	70
сорадымы	5
сорадың	25
сорадыңмы	6
сорама	31
сорамаган	4
сорамагыз	7
сорамады	6
сорамадылар	6
сорамадым	22
сорамадың	6
сорамас	8
сорамасаң	3
сорамаска	6
сорамый	4
сорамыйлар	3
сорамыйм	19
сорамыйча	3
сорап	46
сорар	12
сорарбыз	3
сорарга	87
сораргамы	3
сорармын	8
сорарсыз	5
сорарсың	4
сораса	4
сорасагыз	7
сорасалар	4
сорасам	14
сорасаң	12
сорау	224
сорауга	65
сораудан	7
сораулар	81
сорауларга	26
сораулардан	4
сорауларны	12
сорауларсыз	3
сорауларыгыз	10
сорауларым	4
сорауларыма	3
сорауларына	3
сорауларыңа	6
сораумы	3
сорауны	20
сорашты	3
сораштыра	3
сораштырды	3
сораштыру	5
сорнай	4
соры	14
сорый	75
сорыйбыз	11
сорыйк	7
сорыйлар	5
сорыйм	86
сорыйсы	4
сорыйсыз	4
сорыйсың	18
сорыйсыңмы	8
соус	3
соустагы	6
соусы	5
соусын	3
социаль	29
соң	1072
соңардым	3
соңга	175
соңгарам	3
соңгардым	5
соңгы	477
соңгысы	24
соңгысын	4
соңмы	23
соңрак	135
соңыннан	27
спагетти	7
спектакль	4
спирт	6
спорт	42
спортзалга	3
спортны	5
спорты	4
стадион	5
стадиясендә	3
стакан	22
стальск	3
станция	24
станциягә	21
станциядә	9
станциядән	6
станцияләр	3
станцияләргә	3
станцияләрдә	3
станцияне	6
станциясе	32
станциясен	5
станциясендә	11
станциясеннән	4
станциясенә	15
старла	3
статистика	4
статистикасы	3
стейк	4
стен	3
стильле	4
стимулятор	4
стратегик	5
стратегия	10
стресс	4
стрикленд	4
стриминг	3
студент	25
студентка	3
студентлар	13
студенты	5
студиядә	4
стэн	3
су	595
суалчаннар	13
суалчаннарга	4
суалчаннарны	6
суаяк	6
субатом	3
сувенир	3
суга	82
сугабыз	3
сугам	3
суган	11
суганны	5
сугарга	6
сугасың	4
сугачак	6
сугу	15
сугудан	3
сугыгыз	4
сугылып	4
сугып	14
сугыш	164
сугыша	12
сугышалар	4
сугышасым	3
сугышка	18
сугышкан	10
сугышканда	3
сугышканнар	3
сугышлары	3
сугышны	21
сугышның	5
сугышта	28
сугыштан	12
сугыштым	5
сугышу	11
сугышудан	3
сугышчы	22
сугышчылар	3
сугышы	21
сугышында	9
сугышып	3
сугышырга	19
суд	3
суда	50
судан	11
судка	3
суз	8
суза	5
сузар	3
сузарга	4
сузасың	5
сузды	7
суздым	3
сузма	4
сузу	3
сузучы	3
сузык	3
сузыла	9
сузылган	11
сузылып	6
суйдым	3
сук	19
сукбай	4
сукбайлар	3
сукеше	3
суккан	19
сукканнан	3
сукканын	6
суккач	3
суккыры	10
сукмак	11
сукса	5
суксын	6
сукты	29
суктылар	4
суктым	4
суктың	5
сукыр	48
сукырайта	3
сукырлар	6
сукырларча	4
сукырмы	3
сул	59
сула	22
сулагай	4
суламый	4
сулап	12
сулар	11
суларга	10
суларда	5
сулары	6
сулга	36
сулда	6
сулдан	3
сулкылдап	3
сулы	4
сулый	19
сулыймы	4
сулыш	42
сулышым	5
сум	13
сумкаларны	4
сумкамда	3
сумкамны	3
сумканы	5
сумкасын	3
сумкаңа	3
сумма	4
сунарчылар	3
сунарчысы	4
суны	35
суның	4
супер	39
супербатыр	16
супербатыры	3
супермаркетка	4
супермаркетта	4
суперяман	3
суртур	5
сурәт	10
сурәте	6
сурәтләнгән	4
сурәтнең	3
сусаган	6
сусадым	3
сусадыңмы	3
сусау	3
сусаудан	3
сусыз	5
сусызлану	5
сусыл	6
суши	10
суы	35
суык	20
суын	17
суына	7
суынган	5
суыра	3
суырып	5
суыта	6
суыткыч	13
суыткычка	8
суыткычны	3
суыткычта	15
суытылган	4
суярга	3
сфера	3
схемаларын	4
сценарий	13
сценаристлар	3
счет	3
сыбызгы	3
сыгылмалы	3
сыгылып	3
сыек	18
сыеклык	4
сыекча	4
сыену	18
сыеныр	3
сыер	32
сыерга	5
сыерлар	5
сыерны	4
сыерчык	4
сызгыра	4
сызгырды	4
сызгырмагыз	3
сызлый	5
сызыгы	5
сызыгын	3
сызык	18
сызыклар	3
сызыкны	3
сызылган	3
сызым	3
сызымнары	3
сызып	8
сыйлан	3
сыйланыгыз	4
сыйларга	3
сыймас	8
сыймаслык	20
сыймый	9
сыйныф	27
сыйныфны	3
сыйныфта	33
сыйныфтан	6
сыйныфташлар	3
сыйныфында	7
сыйфат	13
сыйфатларын	3
сыйфатлы	7
сыйфаты	9
сыйфатын	3
сыйфатында	4
сылтама	9
сылтау	13
сылу	7
сыман	73
сын	22
сына	5
сынавын	3
сынала	3
сынап	80
сынарга	3
сынатма	3
сынау	47
сынауга	3
сынаулар	17
сынаулары	5
сынауны	11
сынган	24
сында	3
сынды	6
сындыра	3
сындырам	4
сындырасың	3
сындырган	10
сындырды	13
сындырдым	14
сындырдың	4
сындырма	3
сындыру	3
сындырып	3
сындырыр	3
сынлы	5
сыннар	3
сынны	3
сыны	5
сынык	3
сынын	4
сынып	3
сыр	33
сыра	79
сыраны	8
сырасы	3
сырны	4
сыртлы	4
сыртыңа	3
сыры	6
сырын	3
сырып	4
сытам	3
сыя	6
сэмми	3
сэндвич	14
сэр	14
сюзан	7
сюрприз	12
сүгенмә	3
сүгенү	6
сүгенә	4
сүз	586
сүзгә	27
сүздә	14
сүздән	19
сүзе	68
сүзебез	3
сүзем	19
сүземне	14
сүземә	7
сүзен	32
сүзендә	19
сүзенең	10
сүзеннән	7
сүзенә	13
сүзең	23
сүзеңдә	5
сүзеңне	6
сүзеңә	3
сүзле	8
сүзлеге	12
сүзлегем	5
сүзлеген	4
сүзлек	51
сүзлекне	3
сүзлекнең	3
сүзлектән	5
сүзләр	120
сүзләргә	3
сүзләрдән	9
сүзләре	47
сүзләрегез	4
сүзләрем	4
сүзләремне	9
сүзләремә	6
сүзләрен	26
сүзләрендә	3
сүзләренең	4
сүзләреннән	7
сүзләренчә	24
сүзләренә	8
сүзләрең	16
сүзләреңне	5
сүзләреңчә	4
сүзләрне	40
сүзләрнең	10
сүзме	6
сүзне	56
сүзнең	30
сүзсез	10
сүлпән	5
сүнгән	16
сүнде	17
сүндер	23
сүндергеч	3
сүндергән	4
сүндерде	10
сүндердегезме	3
сүндерделәр	3
сүндердем	6
сүндердеңме	3
сүндерегез	11
сүндерелгән	4
сүндереп	13
сүндерергә	30
сүндермә	4
сүндерү	11
сүндерүче	5
сүндерүчеләр	7
сүндерә	13
сүндерәм	5
сүнеп	6
сүнмәс	3
сүнә	4
сүнәчәк	3
сүт	4
сүтегез	3
сүтелгән	7
сәбәбе	56
сәбәбем	3
сәбәбен	27
сәбәп	68
сәбәпле	36
сәбәпләр	12
сәбәпләре	5
сәбәпләрем	5
сәбәпләрен	3
сәбәпне	3
сәбәпсез	13
сәбәптән	3
сәгате	15
сәгатегез	4
сәгатем	4
сәгатемне	5
сәгатен	10
сәгатендә	4
сәгатенә	9
сәгатең	4
сәгать	431
сәгатькә	50
сәгатьлек	13
сәгатьләр	10
сәгатьләре	5
сәгатьләрне	3
сәгатьне	23
сәгатьтә	27
сәгатьтән	90
сәдәп	8
сәдәпләр	3
сәдәпне	6
сәер	221
сәид	4
сәлам	346
сәламлибез	3
сәламлиләр	3
сәламлә	3
сәламләде	4
сәламәт	82
сәламәтлеге	14
сәламәтлек	30
сәламәтлеккә	4
сәламәтлекне	4
сәламәтлектә	3
сәламәтме	3
сәлҗык	5
сәлҗыклар	5
сәләт	29
сәләте	30
сәләтем	6
сәләтемне	5
сәләтен	11
сәләтенә	10
сәләтең	18
сәләтеңне	9
сәләткә	6
сәләтле	62
сәләтне	3
сәләтсез	6
сәнгате	12
сәнгать	39
сәнәгать	5
сәнәк	5
сәпид	3
сәркатибе	5
сәркатип	9
сәфәр	31
сәфәргә	14
сәфәрдән	3
сәфәре	12
сәфәрне	6
сәфәрнең	3
сәхифәне	3
сәхнә	7
сәхнәгә	8
сәхнәдә	6
сәяси	28
сәясәт	14
сәясәте	4
сәясәткә	3
сәясәтче	10
сәясәтчеләр	9
сәясәтчеләргә	3
сәяхәт	110
сәяхәте	13
сәяхәтегез	3
сәяхәтем	4
сәяхәтемне	3
сәяхәткә	14
сәяхәтләр	8
сәяхәтне	8
сәяхәтнең	3
сәяхәттә	4
сәяхәттән	5
